125.49952833333333 30.744938333333334 2022-04-12 20:00:00
125.34967166666665 30.001170000000002 2022-04-13 09:00:00
123.33323 30.014450000000004 2022-04-14 01:00:00
124.58046 28.67603166666667 2022-04-17 22:00:00
122.54992166666668 25.823709999999995 2022-04-20 03:00:00
