AETHALOMETER
Serial number = AE33-S08-00991
Application version = 1.6.9.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;


2022/05/23 00:00:00 60 949319 556503 637425 942694 652215 699063 940369 668470 687345 936028 755349 762782 940513 810760 804041 833966 831901 812434 901874 840253 812639 3864 1119 4983 101325 21.11 43.7 32 40 0 0 10 10 00000 35 2819 3659 3299 2436 3071 2702 2160 2677 2356 1996 2500 2149 1863 2264 1984 1744 2024 1837 1776 2191 1869 0.003666621 0.003843125 0.004099807 0.004362965 0.004472142 0.005224986 0.005540202 2507 5 9 0 
2022/05/23 00:01:00 60 949424 554611 636667 942746 650726 698526 940445 667262 686946 936236 754347 762552 940659 809845 803821 834069 831255 812291 901973 839648 812521 3864 1118 4982 101325 21.11 46.2 32 39 0 0 10 10 00000 35 2811 3593 3294 2377 2890 2639 2123 2569 2317 1976 2308 2128 1832 2114 1952 1711 1967 1803 1704 1810 1794 0.003668641 0.003843197 0.004102144 0.004363667 0.004471015 0.005231216 0.005525139 2507 5 9 0 
2022/05/23 00:02:00 60 949300 552633 635761 942618 649109 697844 940293 665906 686378 935979 753002 761938 940400 808585 803243 833943 830374 811918 901828 838830 812167 3865 1118 4983 101325 21.11 49.8 32 39 0 0 10 10 00000 35 2751 3573 3229 2388 2951 2654 2103 2584 2298 1925 2340 2075 1828 2189 1948 1727 2024 1821 1671 1952 1760 0.003671462 0.003844623 0.004106099 0.004370342 0.004476473 0.005240512 0.005534972 2507 5 9 0 
2022/05/23 00:03:00 60 949273 550684 634921 942624 647581 697251 940283 664631 685911 936025 751844 761550 940469 807581 802931 833933 829592 811657 901813 838098 811917 3865 1118 4983 101325 21.11 43.2 32 41 0 0 10 10 00000 35 2801 3574 3293 2399 3006 2669 2141 2602 2341 2024 2461 2184 1876 2277 2002 1767 2033 1864 1758 2067 1853 0.003673 0.003847467 0.004108354 0.004376605 0.004484414 0.00524361 0.005545266 2507 5 9 0 
2022/05/23 00:04:00 60 949343 548838 634147 942607 646075 696661 940272 663375 685445 935978 750658 761114 940436 806534 802559 833899 828828 811395 901792 837394 811677 3865 1118 4983 101325 21.11 46.8 32 38 0 0 10 10 00000 35 2742 3573 3229 2345 2907 2612 2112 2594 2311 1948 2302 2104 1800 2112 1921 1673 1852 1766 1677 1933 1768 0.003675687 0.00384889 0.004111725 0.004377359 0.004484756 0.005236003 0.005548812 2507 5 9 0 
2022/05/23 00:05:00 60 949267 546898 633273 942569 644543 696049 940244 662095 684960 936016 749522 760722 940434 805477 802185 833879 828038 811108 901760 836640 811418 3864 1119 4983 101325 21.11 40.2 32 41 0 0 10 10 00000 35 2766 3586 3263 2370 2940 2642 2137 2631 2341 1983 2447 2143 1868 2285 1995 1766 2164 1866 1777 2011 1874 0.0036779 0.003850265 0.004115215 0.004385555 0.004493657 0.005255664 0.005544228 2507 5 9 0 
2022/05/23 00:06:00 60 949325 545048 632499 942611 643065 695495 940270 660878 684528 936084 748434 760380 940500 804495 801886 833942 827352 810930 901814 835995 811248 3864 1120 4984 101325 21.11 46.4 32 38 0 0 10 10 00000 35 2757 3541 3257 2376 2945 2652 2098 2553 2300 1945 2297 2103 1840 2180 1967 1718 1934 1816 1707 1908 1801 0.003679325 0.003851337 0.004116728 0.004385535 0.004494902 0.005249539 0.005535882 2507 5 9 0 
2022/05/23 00:07:00 60 949238 543141 631629 942505 641508 694840 940169 659571 684003 935910 747157 759830 940306 803314 801378 833825 826498 810573 901692 835186 810903 3865 1118 4983 101325 21.11 44.3 32 40 0 0 10 10 00000 35 2728 3549 3227 2347 2912 2622 2103 2562 2308 1940 2369 2100 1801 2107 1926 1695 1970 1792 1710 2059 1805 0.003681478 0.003852318 0.004118153 0.004390968 0.004493028 0.005251874 0.005549731 2507 5 9 0 
2022/05/23 00:08:00 60 949271 541270 630827 942517 640008 694261 940192 658338 683557 936002 746049 759475 940427 802371 801112 833870 825765 810350 901743 834523 810721 3864 1119 4983 101325 21.11 44.0 32 39 0 0 10 10 00000 35 2786 3603 3302 2390 2967 2673 2130 2625 2339 2017 2490 2186 1859 2269 1990 1788 2159 1892 1747 1993 1845 0.003683091 0.003853277 0.004121109 0.004398208 0.004500378 0.005264904 0.005545015 2507 5 9 0 
2022/05/23 00:09:00 60 949185 539377 629957 942409 638456 693605 940112 657055 683047 935789 744750 758914 940206 801159 800574 833759 824917 809997 901587 833698 810358 3865 1119 4984 101325 21.11 47.5 32 39 0 0 10 10 00000 35 2727 3559 3237 2348 2913 2629 2096 2566 2304 1931 2251 2094 1821 2151 1950 1699 1985 1798 1675 1949 1771 0.003685149 0.003853902 0.004122805 0.004394489 0.004499595 0.005267314 0.005546352 2507 5 9 0 
2022/05/23 00:10:00 60 949207 537501 629156 942432 636953 693022 940129 655799 682588 935901 743662 758577 940276 800150 800260 833798 824178 809785 901662 833029 810180 3864 1120 4984 101325 21.11 40.1 32 41 0 0 10 10 00000 35 2803 3573 3333 2418 3031 2710 2170 2676 2388 2016 2480 2188 1904 2297 2040 1792 2023 1897 1819 2145 1924 0.003685411 0.003855691 0.004125356 0.00440046 0.004503385 0.005257548 0.005550592 2507 5 9 0 
2022/05/23 00:11:00 60 949227 535679 628348 942439 635476 692444 940154 654589 682154 935982 742584 758241 940348 799195 799980 833836 823475 809581 901690 832367 809990 3864 1118 4982 101325 21.11 46.9 32 38 0 0 10 10 00000 35 2731 3608 3252 2365 2954 2653 2105 2573 2318 1960 2333 2128 1813 2103 1944 1708 1954 1809 1696 1885 1794 0.003688065 0.003856859 0.004126253 0.004399695 0.004497822 0.00525171 0.005535247 2507 5 9 0 
2022/05/23 00:12:00 60 949125 533773 627461 942340 633924 691779 940050 653272 681612 935776 741275 757662 940143 797980 799438 833693 822565 809183 901552 831535 809634 3864 1119 4983 101325 21.11 44.1 32 40 0 0 10 10 00000 35 2763 3602 3296 2376 3000 2669 2138 2654 2358 1969 2394 2140 1859 2264 1995 1775 2101 1882 1739 2032 1841 0.003689678 0.003859209 0.004129433 0.004402692 0.004502999 0.005255435 0.005535055 2507 5 9 0 
2022/05/23 00:13:00 60 949210 531967 626697 942389 632472 691236 940106 652075 681194 935935 740223 757369 940287 797044 799200 833771 821886 809003 901637 830902 809471 3865 1118 4983 101325 21.11 43.0 32 39 0 0 10 10 00000 35 2780 3613 3321 2381 2938 2676 2127 2613 2347 2027 2453 2204 1892 2223 2031 1746 2075 1852 1757 2098 1860 0.003690909 0.003858634 0.004130823 0.004404306 0.004499143 0.005260187 0.005542017 2507 5 9 0 
