$XZC611,220417000000,1,3000.1423,N,12242.1402,E,000.2,209.5,2,000.2,1,1,203.1,2,1,05.2,183,05.3,026,05.3,031,05.6,028,1019.4,1019.4,+14.1,+14.0,066,066,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000100,1,3000.1405,N,12242.1395,E,000.2,244.0,2,000.2,1,1,202.2,2,1,05.8,184,05.9,026,05.6,032,05.6,029,1019.3,1019.4,+14.5,+14.1,069,068,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000200,1,3000.1403,N,12242.1400,E,000.4,083.6,2,000.4,1,1,203.5,2,1,06.3,192,06.5,035,05.9,026,05.7,029,1019.3,1019.3,+14.1,+14.2,070,070,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000300,1,3000.1410,N,12242.1402,E,000.9,304.8,2,000.9,1,1,202.9,2,1,06.1,194,06.6,036,06.0,033,05.7,030,1019.4,1019.3,+14.3,+14.1,070,070,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000400,1,3000.1412,N,12242.1406,E,000.8,144.3,2,000.8,1,1,202.8,2,1,05.4,177,05.8,020,05.8,035,05.7,030,1019.2,1019.3,+14.1,+14.1,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000500,1,3000.1406,N,12242.1397,E,000.8,098.2,2,000.8,1,1,202.1,2,1,05.6,188,06.0,030,06.1,029,05.8,031,1019.3,1019.3,+14.0,+14.1,068,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000600,1,3000.1397,N,12242.1402,E,000.2,265.3,2,000.2,1,1,201.7,2,1,05.9,188,06.0,030,06.1,028,05.8,031,1019.3,1019.3,+14.3,+14.0,068,068,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000700,1,3000.1399,N,12242.1398,E,000.9,106.9,2,000.9,1,1,202.5,2,1,06.4,186,06.9,028,05.9,028,05.8,030,1019.2,1019.3,+14.0,+14.1,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000800,1,3000.1396,N,12242.1403,E,000.1,192.7,2,000.1,1,1,203.7,2,1,05.4,177,05.5,021,06.2,024,05.9,030,1019.2,1019.2,+14.1,+14.0,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417000900,1,3000.1395,N,12242.1391,E,000.9,284.0,2,000.9,1,1,202.6,2,1,06.0,179,06.5,022,05.9,024,05.9,029,1019.2,1019.2,+14.1,+14.0,070,070,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001000,1,3000.1386,N,12242.1386,E,001.1,115.4,2,001.1,1,1,202.5,2,1,05.7,194,05.6,031,05.8,022,05.9,028,1019.2,1019.2,+14.0,+14.1,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001100,1,3000.1382,N,12242.1379,E,001.7,110.6,2,001.7,1,1,201.7,2,1,05.9,193,05.7,026,06.0,027,06.0,028,1019.2,1019.2,+13.9,+14.0,070,070,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001200,1,3000.1372,N,12242.1368,E,001.4,285.6,2,001.4,1,1,201.9,2,1,05.7,182,05.9,031,06.1,025,06.0,027,1019.3,1019.3,+14.0,+14.0,068,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001300,1,3000.1363,N,12242.1363,E,001.3,105.7,2,001.3,1,1,203.6,2,1,05.7,187,05.5,024,05.9,026,06.0,027,1019.3,1019.3,+14.1,+14.0,069,068,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001400,1,3000.1372,N,12242.1361,E,000.9,289.5,2,000.9,1,1,204.0,2,1,06.6,173,07.1,017,05.9,024,06.0,026,1019.3,1019.4,+14.0,+14.1,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001500,1,3000.1377,N,12242.1366,E,000.5,114.0,2,000.5,1,1,203.4,2,1,06.3,183,06.6,026,06.2,023,06.0,025,1019.3,1019.3,+14.0,+14.0,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001600,1,3000.1390,N,12242.1383,E,000.2,291.4,2,000.2,1,1,201.9,2,1,05.6,181,05.7,023,06.0,024,06.0,025,1019.3,1019.3,+14.0,+14.0,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001700,1,3000.1404,N,12242.1392,E,001.2,113.5,2,001.2,1,1,202.1,2,1,05.7,193,05.6,029,05.7,030,06.0,025,1019.2,1019.2,+14.2,+14.0,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001800,1,3000.1406,N,12242.1394,E,000.2,029.6,2,000.2,1,1,202.5,2,1,06.0,184,06.1,026,05.6,030,05.9,025,1019.2,1019.2,+14.3,+14.0,070,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417001900,1,3000.1407,N,12242.1399,E,001.1,309.7,2,001.1,1,1,202.5,2,1,06.1,175,05.9,023,06.1,025,05.9,026,1019.2,1019.2,+14.1,+14.0,069,069,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220417002000,1,3000.1398,N,12242.1399,E,000.4,290.8,2,000.4,1,1,202.8,2,1,05.9,180,06.1,023,06.2,022,06.0,025,1019.2,1019.2,+14.1,+14.0,068,069,XXX.X,XXX.X,XX.XXX,XX
