$XZC611,220420000000,1,2619.6000,N,12227.0424,E,007.4,161.4,2,007.4,1,1,167.9,2,1,05.4,321,03.0,086,03.7,070,03.2,083,1018.0,1018.0,+19.9,+19.8,049,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000100,1,2619.4777,N,12227.0718,E,007.5,166.6,2,007.5,1,1,167.3,2,1,05.9,331,03.1,102,03.2,086,03.1,084,1018.0,1017.9,+19.9,+19.8,048,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000200,1,2619.3570,N,12227.1043,E,007.6,163.9,2,007.6,1,1,166.3,2,1,05.7,307,04.4,070,03.8,086,03.2,084,1017.9,1017.9,+19.8,+19.9,048,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000300,1,2619.2346,N,12227.1370,E,007.5,167.6,2,007.5,1,1,169.0,2,1,06.9,304,05.6,079,04.5,078,03.3,085,1017.9,1017.9,+19.8,+19.9,049,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000400,1,2619.1112,N,12227.1651,E,007.7,170.2,2,007.7,1,1,167.4,2,1,06.0,314,04.5,080,05.3,078,03.6,084,1017.9,1017.9,+19.8,+19.9,048,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000500,1,2618.9890,N,12227.1962,E,007.5,166.4,2,007.5,1,1,167.4,2,1,07.1,318,04.9,094,04.8,092,03.8,084,1017.9,1017.9,+20.0,+19.9,046,049,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000600,1,2618.8664,N,12227.2274,E,007.7,171.9,2,007.7,1,1,167.9,2,1,04.8,325,03.0,078,04.3,083,03.9,084,1017.9,1017.9,+19.9,+19.9,046,046,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000700,1,2618.7380,N,12227.2569,E,008.3,168.0,2,008.3,1,1,168.8,2,1,06.5,314,04.6,082,04.5,077,04.0,082,1017.9,1017.9,+19.8,+20.0,048,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000800,1,2618.5984,N,12227.2855,E,008.9,170.6,2,008.9,1,1,169.5,2,1,05.9,308,04.8,068,04.5,078,04.2,081,1017.9,1017.9,+20.0,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420000900,1,2618.4496,N,12227.3160,E,009.6,176.0,2,009.6,1,1,168.5,2,1,07.1,332,04.2,097,04.1,077,04.3,081,1017.9,1017.9,+19.8,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001000,1,2618.2930,N,12227.3488,E,009.6,169.9,2,009.6,1,1,169.1,2,1,07.5,328,04.3,099,03.7,106,04.3,084,1017.9,1017.9,+19.8,+19.9,044,046,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001100,1,2618.1307,N,12227.3816,E,010.0,169.9,2,010.0,1,1,168.4,2,1,06.2,326,03.6,078,04.0,084,04.3,084,1017.9,1017.9,+19.9,+19.9,044,044,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001200,1,2617.9630,N,12227.4192,E,010.4,169.3,2,010.4,1,1,167.4,2,1,07.3,330,03.9,092,03.5,080,04.3,083,1017.8,1017.9,+20.0,+19.9,046,045,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001300,1,2617.7927,N,12227.4535,E,010.5,168.7,2,010.5,1,1,169.3,2,1,07.6,334,03.6,103,03.3,095,04.2,085,1017.8,1017.8,+19.9,+19.9,048,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001400,1,2617.6216,N,12227.4891,E,010.3,165.6,2,010.3,1,1,167.9,2,1,07.3,330,03.6,094,03.5,096,04.0,087,1017.8,1017.8,+20.0,+20.0,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001500,1,2617.4554,N,12227.5275,E,010.5,169.4,2,010.5,1,1,168.8,2,1,07.6,328,04.2,093,03.7,093,03.9,087,1017.7,1017.8,+19.9,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001600,1,2617.2889,N,12227.5642,E,010.2,170.2,2,010.2,1,1,167.1,2,1,06.6,327,03.9,082,04.2,086,03.9,087,1017.7,1017.7,+19.9,+19.9,048,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001700,1,2617.1220,N,12227.6007,E,009.9,166.1,2,009.9,1,1,169.5,2,1,06.5,315,04.3,073,03.8,078,03.8,087,1017.7,1017.7,+19.8,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001800,1,2616.9553,N,12227.6357,E,010.5,165.0,2,010.5,1,1,168.5,2,1,06.5,324,03.5,076,03.6,078,03.7,087,1017.7,1017.7,+19.9,+19.9,047,046,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420001900,1,2616.7883,N,12227.6704,E,009.9,164.6,2,009.9,1,1,166.5,2,1,05.7,331,02.6,075,03.2,078,03.7,087,1017.6,1017.7,+19.9,+19.9,047,046,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420002000,1,2616.6220,N,12227.7121,E,010.2,170.6,2,010.2,1,1,167.9,2,1,05.8,320,04.0,066,03.5,074,03.6,084,1017.6,1017.6,+19.8,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420002100,1,2616.4545,N,12227.7506,E,010.1,170.7,2,010.1,1,1,167.3,2,1,05.5,334,02.7,073,03.5,060,03.6,082,1017.6,1017.6,+19.9,+19.9,047,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420002200,1,2616.2876,N,12227.7908,E,010.1,168.6,2,010.1,1,1,168.3,2,1,07.1,329,03.8,092,03.8,086,03.6,082,1017.5,1017.5,+19.8,+19.9,047,048,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420002300,1,2616.1214,N,12227.8301,E,010.1,164.5,2,010.1,1,1,167.5,2,1,07.1,321,04.2,082,04.1,084,03.7,081,1017.5,1017.5,+19.9,+19.9,048,047,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220420002400,1,2615.9538,N,12227.8696,E,010.3,168.5,2,010.3,1,1,168.6,2,1,06.9,327,03.8,086,03.9,071,03.7,079,1017.5,1017.5,+20.1,+19.9,048,048,XXX.X,XXX.X,XX.XXX,XX
