$XZC611,220419000000,1,2813.8415,N,12418.4737,E,010.6,226.2,2,010.6,1,1,227.1,2,1,05.9,072,06.7,350,06.2,354,06.8,357,1018.7,1018.7,+16.8,+16.6,061,060,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000100,1,2813.7218,N,12418.3227,E,010.9,232.1,2,010.9,1,1,228.3,2,1,04.9,076,06.2,004,06.4,357,06.7,357,1018.7,1018.7,+16.8,+16.6,061,061,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000200,1,2813.6011,N,12418.1712,E,010.8,230.1,2,010.8,1,1,228.1,2,1,04.1,070,05.5,007,06.2,003,06.7,358,1018.7,1018.7,+16.5,+16.6,062,062,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000300,1,2813.4793,N,12418.0195,E,010.8,226.1,2,010.8,1,1,227.9,2,1,04.8,064,05.6,356,05.5,003,06.6,358,1018.6,1018.7,+16.6,+16.6,061,062,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000400,1,2813.3575,N,12417.8690,E,010.7,227.6,2,010.7,1,1,228.4,2,1,05.8,070,06.5,351,06.0,357,06.5,358,1018.6,1018.6,+16.7,+16.6,062,062,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000500,1,2813.2349,N,12417.7172,E,011.1,224.4,2,011.1,1,1,227.9,2,1,05.0,076,06.9,359,06.8,356,06.5,358,1018.6,1018.6,+16.5,+16.6,060,061,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000600,1,2813.1144,N,12417.5647,E,010.9,229.8,2,010.9,1,1,227.4,2,1,04.7,078,06.4,004,06.5,003,06.4,358,1018.5,1018.6,+16.5,+16.6,059,060,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000700,1,2812.9905,N,12417.4161,E,010.5,226.7,2,010.5,1,1,227.9,2,1,05.5,079,07.0,356,06.8,358,06.4,358,1018.5,1018.5,+16.8,+16.6,061,060,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000800,1,2812.8782,N,12417.2724,E,009.9,227.2,2,009.9,1,1,227.9,2,1,05.2,080,06.7,357,06.8,359,06.4,358,1018.5,1018.6,+16.5,+16.6,061,061,XXX.X,XXX.X,XX.XXX,XX
$XZC611,220419000900,1,2812.7720,N,12417.1437,E,008.9,223.5,2,008.9,1,1,228.4,2,1,04.1,096,06.7,006,06.8,001,06.4,359,1018.6,1018.6,+16.5,+16.6,060,062,XXX.X,XXX.X,XX.XXX,XX
